step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,customer_id,account_age_days,high_risk_country,billing_country,is_disposable_email,customer_name,billing_city,email,is_new_device,shipping_billing_mismatch,num_failed_payment_attempts,browser,device_os,device_id,ip_billing_distance_km,hour_of_day,day_index,is_night,account_txn_total,account_txn_index,time_since_last_hours,txn_count_last_24h
131,CASH_OUT,62191.57,C1828859079,49251.0,0.0,C1056137597,0.0,62191.57,0,0,U56088,868,0,DE,0,Eric Torres,East Darren,jbuchanan@gmail.com,0,0,0,Opera,macOS,D62605828,254.0,11,5,0,9,1,121,0
370,CASH_OUT,344371.57,C121695500,60767.0,0.0,C1928989911,549328.69,1346290.05,0,0,U59443,728,0,FR,0,Jessica Mejia,Port David,stephanieayers@hotmail.com,0,0,1,Chrome,Android,D36826978,256.1,10,15,0,3,2,86,0
379,PAYMENT,6416.08,C889751923,84186.38,77770.3,M1134851901,0.0,0.0,0,0,U173497,210,0,GB,0,William Allen,West Vernon,johnhutchinson@gmail.com,0,0,1,Samsung Internet,Android,D56338205,3.5,19,15,0,9,7,120,0
19,TRANSFER,158250.94,C516314992,0.0,0.0,C501795443,442501.37,600752.31,0,0,U21015,498,0,US,0,Andrew Pena,East Danielle,tsmith@gmail.com,0,0,1,Opera,Windows,D11452315,82.0,19,0,0,6,0,-1,0
353,CASH_OUT,233041.25,C819391019,0.0,0.0,C1475849418,9838982.93,10072024.18,0,0,U11982,1402,0,GB,0,Hannah Harmon,East Paige,zhowell@yahoo.com,0,1,1,Opera,macOS,D67804911,124.2,17,14,0,8,2,43,0
135,CASH_IN,358913.93,C1651518171,457064.83,815978.76,C536171536,4287477.09,3928563.17,0,0,U61534,516,1,RU,0,Monica Bell,North Wesley,zsmith@proton.me,0,1,0,Opera,Linux,D95007666,178.9,15,5,0,4,1,120,0
308,PAYMENT,9023.83,C322040339,0.0,0.0,M1002311556,0.0,0.0,0,0,U78225,426,0,IN,0,Kathleen Brown,West Catherine,brendastewart@gmail.com,0,0,0,Firefox,iOS,D75764083,34.6,20,12,0,6,2,129,0
164,CASH_IN,170554.74,C610833945,2054434.89,2224989.63,C829108797,263764.1,93209.36,0,0,U107401,317,0,GB,0,Kimberly Rowe,Daniellefurt,emilystevens@yahoo.com,0,1,0,Chrome,Android,D13096815,106.5,20,6,0,8,3,23,1
230,CASH_IN,111897.55,C65711884,4089670.59,4201568.13,C313477108,6824382.76,6712485.22,0,0,U133253,170,0,DE,0,Benjamin Dyer,New Robertport,brandon93@icloud.com,0,1,0,Firefox,iOS,D90070293,439.5,14,9,0,3,1,19,1
208,TRANSFER,900556.8,C485548056,896.0,0.0,C1502171587,0.0,900556.8,0,0,U60735,1257,0,BR,0,Jesse Price,New Dawn,peter25@icloud.com,0,0,0,Samsung Internet,Android,D84548915,120.5,16,8,0,9,2,46,0
162,CASH_OUT,218984.84,C28477459,10037.0,0.0,C1392270039,0.0,218984.84,0,0,U83847,2544,0,IN,0,James Ortega,Jamesfort,crobinson@icloud.com,0,0,0,Samsung Internet,Linux,D90483797,137.1,18,6,0,7,3,1,1
334,TRANSFER,2830287.34,C1106318791,0.0,0.0,C776818057,4748547.65,7578834.99,0,0,U53945,317,0,DE,0,Brian Williams,South Katherine,matthew35@hotmail.com,1,0,0,Firefox,iOS,D91241475,190.4,22,13,0,5,2,27,0
329,PAYMENT,16118.87,C1170458034,59794.0,43675.13,M426525896,0.0,0.0,0,0,U32637,160,0,GB,0,Jordan Ross,North Laura,jesse97@proton.me,0,0,0,Chrome,iOS,D88227302,81.9,17,13,0,8,5,5,2
188,CASH_OUT,250288.05,C2113936199,0.0,0.0,C412352861,453872.72,704160.77,0,0,U63869,159,0,IN,0,Anthony Fisher,Katherineside,marcus10@hotmail.com,0,0,0,Safari,Windows,D88250187,46.3,20,7,0,6,0,-1,0
286,CASH_OUT,161333.17,C779319479,0.0,0.0,C265663908,12135509.66,12296842.83,0,0,U148833,869,0,BR,0,Kimberly Kramer,Raymondmouth,steven01@yahoo.com,0,0,0,Chrome,macOS,D98593450,3.7,22,11,0,4,1,51,0
280,PAYMENT,720.78,C1038765047,111164.64,110443.86,M748954385,0.0,0.0,0,0,U182830,238,0,GB,0,Christopher White,South Sierrashire,williamsjoshua@icloud.com,0,0,0,Opera,Linux,D26945160,699.1,16,11,0,6,3,17,1
208,PAYMENT,14392.64,C1111173097,0.0,0.0,M952038735,0.0,0.0,0,0,U125839,629,0,US,0,Rebecca Smith,Lake Marcusborough,samantha62@icloud.com,0,0,1,Edge,Linux,D39948471,29.8,16,8,0,8,3,68,0
18,CASH_IN,297710.5,C1006154261,1953705.99,2251416.49,C380497350,330499.33,32788.82,0,0,U115246,352,0,VN,0,Paul Bowers,North Jacobburgh,patricia33@outlook.com,0,0,0,Samsung Internet,macOS,D92626119,58.1,18,0,0,6,0,-1,0
42,CASH_OUT,110553.3,C805479953,0.0,0.0,C1042118330,5220759.93,5331313.23,0,0,U19320,603,0,VN,0,Tammy Berg,Jonathanside,ericaholden@hotmail.com,0,0,2,Edge,Linux,D40395437,156.2,18,1,0,5,1,4,1
397,PAYMENT,21740.89,C990297799,9348.0,0.0,M258708997,0.0,0.0,0,0,U95537,163,0,FR,0,Isaac Charles,Crystalton,heather72@outlook.com,0,0,0,Opera,macOS,D20640558,465.7,13,16,0,6,5,27,0
373,CASH_IN,23362.43,C32161746,4443573.34,4466935.76,C11514161,75255.66,51893.23,0,0,U157253,338,0,GB,0,Robert Hicks,Lake Jenniferfort,michaelhernandez@hotmail.com,0,0,0,Opera,Windows,D37742233,124.0,13,15,0,5,3,20,1
11,PAYMENT,33101.97,C645191623,0.0,0.0,M505339984,0.0,0.0,0,0,U150906,106,0,PH,0,April Watson,West Shelbyfurt,charlescarlson@gmail.com,0,0,0,Edge,Linux,D33191020,56.0,11,0,0,6,0,-1,0
324,PAYMENT,37382.08,C2058047119,0.0,0.0,M183669958,0.0,0.0,0,0,U62175,470,0,GB,0,Tracy Fisher,Smithborough,andrewcollins@icloud.com,0,0,0,Chrome,macOS,D27209318,111.3,12,13,0,4,2,94,0
330,CASH_IN,404887.99,C1809613796,122196.0,527083.99,C1717594424,0.0,0.0,0,0,U21083,623,0,DE,0,Mr. Daniel Brown,New Travisburgh,nshaw@hotmail.com,1,0,0,Firefox,Linux,D67970079,265.6,18,13,0,4,1,177,0
348,PAYMENT,368.66,C980469069,9530.0,9161.34,M901444490,0.0,0.0,0,0,U29095,572,0,GB,1,Wayne Nunez,South Danielton,jordanmatthew@trashmail.com,0,0,0,Edge,iOS,D17015020,63.9,12,14,0,9,5,3,1
156,CASH_OUT,161160.53,C745319491,0.0,0.0,C377559745,407757.36,568917.88,0,0,U163311,1454,0,GB,1,Alexander Boyd,South Erin,mary84@mailinator.com,1,0,0,Chrome,Windows,D70085333,145.9,12,6,0,7,2,142,0
235,PAYMENT,23422.75,C626155722,730548.0,707125.25,M1928033039,0.0,0.0,0,0,U163876,669,0,US,0,Michael Webb,North Angela,santanalinda@hotmail.com,0,0,1,Edge,Android,D15845266,45.2,19,9,0,5,3,0,1
386,CASH_IN,90721.24,C1908942594,2949100.26,3039821.5,C256978236,1695968.24,1605247.0,0,0,U97842,1500,0,IN,0,Joseph Mcneil,South Raymondview,oliverhoward@proton.me,0,1,0,Samsung Internet,iOS,D24314080,16.3,2,16,1,4,3,182,0
157,PAYMENT,2623.88,C858027986,785438.0,782814.12,M551477048,0.0,0.0,0,0,U156878,765,0,GB,0,Michael Lynch,Douglasmouth,scottshaffer@proton.me,0,0,0,Samsung Internet,Linux,D46010178,35.6,13,6,0,8,4,22,1
380,CASH_OUT,123124.54,C1702849304,0.0,0.0,C918931014,762708.45,885832.99,0,0,U168642,176,0,DE,0,Lisa Long,West Kennethland,wileyhunter@outlook.com,1,0,0,Safari,Android,D16304597,330.8,20,15,0,9,8,23,1
227,CASH_IN,199042.66,C693030022,136336.0,335378.66,C1204639520,437246.13,238203.47,0,0,U90170,1058,0,DE,0,Dr. Paula Davis,Michaelville,kcoleman@hotmail.com,0,0,1,Safari,Windows,D98256164,396.2,11,9,0,5,2,39,0
325,CASH_IN,313226.47,C1372972855,932.0,314158.47,C20796363,0.0,0.0,0,0,U119460,152,0,PH,0,Jessica Fisher,Watsonborough,laurahudson@hotmail.com,0,0,0,Samsung Internet,Android,D78426842,39.5,13,13,0,5,4,1,3
691,CASH_OUT,60679.36,C1756497667,9086.0,0.0,C737407022,17149497.6,17210176.96,0,0,U182684,192,0,BR,0,Patricia Copeland,New Anne,amolina@hotmail.com,0,0,0,Opera,Linux,D19691766,171.7,19,28,0,9,8,0,1
131,PAYMENT,3085.34,C1734171769,30662.19,27576.84,M1788230019,0.0,0.0,0,0,U27889,166,0,PH,0,Jasmine Lawson,South Gregghaven,timothygutierrez@gmail.com,0,0,1,Samsung Internet,Android,D97886727,108.7,11,5,0,9,0,-1,0
540,CASH_OUT,152675.74,C754025841,30826.0,0.0,C641006670,90040.21,242715.95,0,0,U180592,251,0,GB,0,Kristin Cross,West Shawn,paulajohnson@yahoo.com,0,0,0,Firefox,Android,D46764464,68.5,12,22,0,4,3,230,0
162,PAYMENT,4067.49,C1617001753,0.0,0.0,M1911772952,0.0,0.0,0,0,U78737,250,0,FR,0,Kelly Fleming,Clineside,jwalters@icloud.com,0,0,0,Safari,iOS,D44743397,10.7,18,6,0,7,1,126,0
164,PAYMENT,11365.14,C1183270869,601.0,0.0,M839529616,0.0,0.0,0,0,U138889,766,0,VN,0,Steven Perez,Linton,conniehayes@gmail.com,0,0,0,Firefox,iOS,D36957929,116.0,20,6,0,7,1,156,0
18,CASH_IN,62646.97,C1782516118,4167862.37,4230509.34,C1011395618,1185716.27,1123069.3,0,0,U86966,466,0,FR,0,Lisa Tapia PhD,North Rodneyberg,carl51@outlook.com,0,0,0,Safari,Linux,D65722718,24.1,18,0,0,4,1,6,1
285,CASH_OUT,97515.14,C668948000,230269.0,132753.86,C645016673,667063.02,764578.16,0,0,U72272,1311,0,FR,1,Elizabeth Hill,Kevinmouth,davidsoto@10minutemail.com,0,0,0,Firefox,iOS,D17222144,45.7,21,11,0,5,2,82,0
371,TRANSFER,1174509.5,C1292634927,9958.0,0.0,C1459173422,0.0,1174509.5,0,0,U170345,330,0,PH,0,Emma Cruz,Jacobland,powen@outlook.com,0,0,0,Firefox,Windows,D86519976,147.2,11,15,0,3,1,113,0
538,CASH_OUT,84156.02,C1973503312,10032.0,0.0,C68708593,66097.2,150253.22,0,0,U156748,518,0,FR,0,Karen Oliver,Maxbury,kimberly25@proton.me,0,0,0,Chrome,Linux,D75826624,180.7,10,22,0,4,3,133,0
135,PAYMENT,11045.07,C32560313,0.0,0.0,M1246440753,0.0,0.0,0,0,U153354,318,0,DE,0,Darrell Friedman,Josephton,raymondmark@outlook.com,1,0,0,Samsung Internet,iOS,D58741383,66.9,15,5,0,7,1,93,0
328,PAYMENT,16184.17,C1203834828,182946.65,166762.48,M957350812,0.0,0.0,0,0,U132166,911,0,FR,1,Micheal Dudley,Kochborough,conneralexandra@tempmail.com,0,0,0,Safari,macOS,D66895459,175.3,16,13,0,9,5,93,0
276,CASH_IN,67434.48,C396454061,769364.41,836798.89,C1945530145,310035.73,242601.26,0,0,U44837,295,0,GB,0,Catherine Thompson,New Darlene,dana57@yahoo.com,0,0,2,Firefox,macOS,D51760620,158.1,12,11,0,4,1,143,0
252,PAYMENT,18625.16,C821377067,92401.0,73775.84,M1230854334,0.0,0.0,0,0,U48404,347,0,BR,1,Samantha Paul,Hollandhaven,wsmith@trashmail.com,0,0,0,Firefox,iOS,D36732692,29.4,12,10,0,12,4,1,1
42,CASH_IN,333268.19,C868081003,6831033.35,7164301.54,C1777572218,2831527.13,2498258.94,0,0,U110672,349,0,US,0,Anthony Lopez,North Aaron,kristin35@hotmail.com,1,0,1,Firefox,Android,D66608263,170.7,18,1,0,5,0,-1,0
299,CASH_OUT,267426.54,C1448157724,0.0,0.0,C328632412,392078.76,659505.3,0,0,U95200,152,0,PH,0,Joshua Salazar,Katieberg,rosetim@icloud.com,0,0,0,Firefox,macOS,D51950324,79.9,11,12,0,4,3,47,0
18,PAYMENT,6568.98,C117012003,304122.0,297553.02,M929198132,0.0,0.0,0,0,U84091,919,0,DE,0,Julia Mckee,Alyssamouth,price@outlook.com,1,0,0,Safari,iOS,D84740480,190.6,18,0,0,7,1,12,1
280,DEBIT,2009.54,C610084971,21312.0,19302.46,C901650686,4335706.76,4337716.3,0,0,U69682,318,0,PH,0,Rick Allen,Kellyberg,molly24@icloud.com,0,0,0,Opera,Windows,D59331826,165.2,16,11,0,8,2,5,1
16,CASH_OUT,414940.42,C2011009527,6148.0,0.0,C1205944593,0.0,870515.1,0,0,U4842,203,1,ID,0,Valerie Garrison,Whitetown,damon26@proton.me,0,0,0,Samsung Internet,macOS,D87800282,56.0,16,0,0,5,0,-1,0
207,PAYMENT,5595.02,C1345214231,36360.0,30764.98,M1983268939,0.0,0.0,0,0,U163707,514,0,BR,0,Thomas Cervantes,Christophermouth,underwoodclaudia@gmail.com,0,0,0,Opera,Android,D53218077,269.1,15,8,0,3,0,-1,0
307,CASH_OUT,199369.07,C280846994,0.0,0.0,C1969283664,1039530.44,1238899.51,0,0,U193675,812,0,VN,0,Charles Kaufman,Robertsonbury,mfleming@gmail.com,0,0,0,Safari,Android,D19212971,49.5,19,12,0,3,0,-1,0
402,CASH_IN,134153.73,C2087123439,5337365.86,5471519.59,C1263689410,2211442.24,2077288.51,0,0,U60268,1329,0,GB,0,Logan Hayes,Port Traceychester,ilang@gmail.com,0,0,0,Firefox,Android,D47563077,89.6,18,16,0,5,4,144,0
401,CASH_OUT,297350.61,C774058701,10519.0,0.0,C1270135632,813034.9,1110385.51,0,0,U149842,279,0,IN,0,Charles Roberts,Port Anthony,angela01@outlook.com,0,0,0,Samsung Internet,Android,D25645226,66.1,17,16,0,7,6,152,0
284,CASH_OUT,79131.21,C1528470832,13597.58,0.0,C2027517041,328241.84,407373.05,0,0,U108662,1071,0,FR,0,Shane Baker,Heatherton,andrewdrake@gmail.com,0,0,1,Samsung Internet,iOS,D53708704,704.6,20,11,0,6,2,21,1
208,PAYMENT,1849.36,C1278250297,182224.0,180374.64,M1459073076,0.0,0.0,0,0,U169066,1351,0,FR,0,Devin Brown,Hicksmouth,shannonyang@proton.me,0,0,0,Safari,Android,D47569973,133.9,16,8,0,4,0,-1,0
14,CASH_IN,143230.45,C579452810,91147.0,234377.45,C1767914646,11523.0,0.0,0,0,U98365,230,0,DE,0,Matthew Cooper,Yatesburgh,torresrick@proton.me,0,0,1,Samsung Internet,Linux,D27666390,43.5,14,0,0,10,0,-1,0
166,PAYMENT,10401.32,C311549512,66909.0,56507.68,M1474474740,0.0,0.0,0,0,U101202,274,0,IN,0,Meagan Gutierrez,Francisfort,kellyyoung@icloud.com,0,0,0,Chrome,macOS,D10126354,203.4,22,6,0,7,2,37,0
303,DEBIT,37.09,C919483874,180181.38,180144.29,C616541686,2596046.42,2596083.51,0,0,U60893,315,0,VN,0,Catherine Mason,Sandramouth,arielbonilla@hotmail.com,0,0,2,Firefox,Android,D53765418,334.4,15,12,0,5,3,93,0
514,PAYMENT,10271.65,C773866310,492370.42,482098.77,M2039456820,0.0,0.0,0,0,U4401,447,0,VN,0,David Flowers,Robertshire,erikawest@gmail.com,0,0,1,Chrome,Linux,D88062937,91.7,10,21,0,4,3,166,0
330,PAYMENT,15022.31,C1028223813,0.0,0.0,M1512655457,0.0,0.0,0,0,U185588,2338,0,DE,0,Mary Barron,Saraville,yford@proton.me,0,0,0,Edge,iOS,D43540813,70.9,18,13,0,8,3,143,0
16,PAYMENT,1547.7,C870610316,319814.02,318266.32,M1231034689,0.0,0.0,0,0,U123874,232,0,VN,1,Ruben Taylor,Davidhaven,ikaufman@mailinator.com,0,0,0,Opera,iOS,D23456352,368.0,16,0,0,7,0,-1,0
349,CASH_OUT,47933.84,C7895689,0.0,0.0,C543381534,3415827.62,3463761.46,0,0,U137562,582,0,GB,0,Patricia Russell,Herreraside,aadkins@proton.me,0,0,0,Edge,Android,D85629360,296.6,13,14,0,3,2,114,0
231,CASH_OUT,288977.69,C185020672,0.0,0.0,C2060629311,325306.88,614284.57,0,0,U66790,1506,0,BR,0,Erin Wiley,Port Norman,fjackson@icloud.com,0,0,0,Samsung Internet,Windows,D30090579,89.7,15,9,0,5,0,-1,0
596,CASH_IN,106296.87,C697097014,1415958.39,1522255.26,C927300650,8423233.76,8316936.89,0,0,U72043,117,0,PH,0,Stephen Murray,New Sandy,robertsnoah@gmail.com,1,0,0,Firefox,iOS,D96505909,156.1,20,24,0,8,7,7,1
335,PAYMENT,5704.82,C1464474781,52144.0,46439.18,M355140481,0.0,0.0,0,0,U99280,208,0,IN,0,Zoe Maldonado,East Markborough,ahicks@outlook.com,0,0,0,Chrome,Windows,D46190739,6.8,23,13,0,5,1,155,0
259,CASH_OUT,22038.36,C1162729021,3110.7,0.0,C1160426760,1435316.83,1457355.19,0,0,U161597,188,1,NG,0,David King,Christineland,fgray@yahoo.com,0,0,1,Safari,Android,D58344379,1483.1,19,10,0,7,5,26,0
374,PAYMENT,11263.93,C555425211,7112.0,0.0,M1934257891,0.0,0.0,0,0,U141377,258,0,IN,0,Edward Williams,East Dustinville,evansjocelyn@icloud.com,1,0,0,Opera,iOS,D21123746,86.2,14,15,0,7,5,162,0
10,CASH_OUT,247906.19,C2145283500,11716.0,0.0,C1283371856,15340.0,348262.64,0,0,U76681,194,0,FR,0,Ashley House,South Kelly,heathermay@icloud.com,1,0,0,Chrome,Linux,D33489951,165.2,10,0,0,9,0,-1,0
330,PAYMENT,36937.79,C613359816,21115.55,0.0,M1956653288,0.0,0.0,0,0,U49497,786,0,VN,0,Carrie Cruz,South Carlside,jacob40@hotmail.com,0,0,0,Firefox,macOS,D12806393,64.6,18,13,0,9,5,2,1
346,PAYMENT,14545.08,C840066256,0.0,0.0,M116750981,0.0,0.0,0,0,U84319,581,0,FR,0,Dustin Henry,Tracyland,hughesaudrey@gmail.com,0,0,0,Firefox,Windows,D28520896,8.6,10,14,0,6,3,66,0
394,CASH_IN,395174.95,C436825821,1224838.03,1620012.98,C625361441,980571.2,585396.25,0,0,U152681,256,0,BR,0,Steve Caldwell,Johnfort,sallymedina@proton.me,0,0,0,Firefox,Windows,D14642910,543.8,10,16,0,5,4,49,0
299,TRANSFER,119383.06,C1035560725,0.0,0.0,C1383250598,397672.65,517055.71,0,0,U185867,344,0,US,0,Kimberly Campbell,East Alicia,murphycrystal@hotmail.com,0,0,1,Opera,Linux,D37857968,73.7,11,12,0,6,4,1,2
161,CASH_OUT,297631.89,C1617744289,6089.0,0.0,C958407531,17842.93,315474.83,0,0,U179109,885,0,PH,0,Keith Martin,Harttown,wpark@icloud.com,0,0,0,Edge,Windows,D64672682,52.0,17,6,0,7,1,19,1
309,CASH_IN,205428.4,C306655879,30904.0,236332.4,C758644052,819514.19,614085.8,0,0,U157535,703,0,VN,0,Shannon Johnson,Johnsonchester,kellibeck@proton.me,0,0,0,Samsung Internet,Windows,D88666111,255.4,21,12,0,7,5,3,1
262,CASH_OUT,715.42,C840128912,0.0,0.0,C1548175946,5641.73,6357.15,0,0,U198391,238,0,IN,0,Mark Bennett,Douglasport,andrea21@outlook.com,0,0,0,Safari,macOS,D76312512,305.0,22,10,0,5,3,123,0
382,PAYMENT,18996.62,C77346055,101098.0,82101.38,M1516564275,0.0,0.0,0,0,U103225,767,0,DE,0,Veronica Allen,Lanestad,ynguyen@proton.me,0,0,0,Firefox,iOS,D63762212,86.2,22,15,0,9,6,27,0
226,CASH_IN,239720.39,C980835040,16342603.9,16582324.3,C1534471368,519382.47,279662.08,0,0,U55116,335,1,CN,0,Cindy Warner,Lake Jason,clinton77@proton.me,0,0,0,Edge,macOS,D29891731,322.5,10,9,0,5,1,211,0
236,CASH_OUT,75189.96,C1686391658,0.0,0.0,C495230275,6995124.09,7070314.04,0,0,U142986,153,0,US,0,Jonathan Kane,Jamesville,whitneygarcia@outlook.com,0,0,1,Samsung Internet,Windows,D50567203,50.0,20,9,0,7,4,2,1
335,PAYMENT,4189.34,C1609869282,11270.0,7080.66,M2072592254,0.0,0.0,0,0,U75766,658,0,VN,0,Todd Miller,East Angela,wardjeffrey@yahoo.com,1,0,0,Firefox,macOS,D10250834,650.9,23,13,0,7,4,11,1
204,CASH_OUT,118568.39,C2080270417,10949.0,0.0,C1936754041,0.0,118568.39,0,0,U13643,858,1,ID,0,Beth Dunn,Murphymouth,colleen12@outlook.com,0,0,0,Opera,Android,D44314462,55.6,12,8,0,5,2,19,1
301,CASH_IN,55470.45,C1755115409,2542058.46,2597528.91,C2074044935,869635.81,814165.37,0,0,U88885,256,1,RU,0,Andrew Castro,Rebeccaburgh,kimberlyluna@yahoo.com,0,0,0,Safari,macOS,D67469055,96.6,13,12,0,3,2,0,1
514,CASH_IN,194052.08,C806469987,80171.0,274223.08,C1497899802,0.0,0.0,0,0,U188818,266,0,BR,1,Mr. Michael Marshall,Turnerbury,lisa90@tempmail.com,0,0,0,Chrome,Linux,D45038506,133.6,10,21,0,1,0,-1,0
38,PAYMENT,2465.14,C1011959733,1090.0,0.0,M938995475,0.0,0.0,0,0,U140756,152,0,PH,0,Joshua Lowery,Jonathanburgh,cneal@outlook.com,0,0,1,Safari,Linux,D98054661,31.3,14,1,0,5,1,30,0
159,CASH_OUT,318283.81,C1905206272,0.0,0.0,C622153054,1296891.32,1419704.62,0,0,U64513,79,0,US,0,Jessica Valdez,Greeneview,nruiz@proton.me,1,0,0,Samsung Internet,iOS,D37592454,76.6,15,6,0,4,0,-1,0
330,CASH_OUT,211608.1,C402660710,0.0,0.0,C473143054,525017.55,736625.65,0,0,U125234,575,0,IN,0,Austin Davis,Bellchester,kelseydrake@yahoo.com,0,0,0,Safari,macOS,D67879262,75.6,18,13,0,10,4,143,0
255,PAYMENT,9161.63,C735478417,0.0,0.0,M743666137,0.0,0.0,0,0,U88407,865,0,IN,0,Michael Ramos,New Lisa,kristen69@gmail.com,0,1,0,Chrome,macOS,D72724618,138.5,15,10,0,5,2,43,0
141,CASH_IN,145774.89,C242493521,870794.82,1016569.71,C1047366779,3425875.03,3280100.14,0,0,U62452,651,0,IN,1,James Diaz,North Sarahtown,lyonskaren@tempmail.com,0,0,0,Edge,Windows,D47314361,37.0,21,5,0,7,1,3,1
33,CASH_OUT,16764.75,C1531694866,21577.0,4812.25,C814078752,437736.73,454501.48,0,0,U82470,596,1,CN,0,Nicole Carpenter,Escobarborough,gillespievalerie@proton.me,0,0,0,Samsung Internet,Windows,D21963683,217.2,9,1,0,3,0,-1,0
156,CASH_IN,14382.3,C1516488521,22838.0,37220.3,C1296683564,0.0,0.0,0,0,U7808,240,0,FR,0,James Baldwin,West Rebeccabury,hillmorgan@icloud.com,1,0,0,Opera,iOS,D56703004,132.2,12,6,0,2,0,-1,0
20,CASH_OUT,416551.16,C2124063429,0.0,0.0,C908588173,1519874.15,1936425.31,0,0,U143574,1474,0,BR,0,Robert White,Johnburgh,daniel04@proton.me,1,0,0,Edge,Windows,D20543112,101.2,20,0,0,6,0,-1,0
132,PAYMENT,15118.22,C1286796160,0.0,0.0,M1354210708,0.0,0.0,0,0,U35896,468,0,DE,0,Maria Morrow,Michaelview,martha18@proton.me,0,0,0,Edge,Android,D25620744,107.6,12,5,0,10,0,-1,0
138,PAYMENT,13802.62,C1122555182,0.0,0.0,M673033467,0.0,0.0,0,0,U180247,132,0,FR,0,Mark Butler,Colleenmouth,fwells@yahoo.com,0,0,1,Opera,iOS,D69307438,84.6,18,5,0,2,0,-1,0
329,CASH_IN,72461.5,C279635484,105540.0,178001.5,C1793089607,0.0,0.0,0,0,U86547,360,0,BR,0,Tyler Caldwell,New Tonymouth,reginacoleman@outlook.com,0,0,1,Opera,Linux,D32020391,48.1,17,13,0,6,3,93,0
16,CASH_IN,340732.48,C1392084196,425709.0,766441.48,C1095587424,7176242.59,7371184.93,0,0,U177796,373,0,IN,1,Angela Lopez,Lake Madison,allenrivas@trashmail.com,1,0,0,Opera,Android,D67318456,107.3,16,0,0,6,0,-1,0
355,PAYMENT,7978.33,C1468202336,0.0,0.0,M1839020906,0.0,0.0,0,0,U66771,857,0,PH,0,Gary Brown,North Gabrielle,sboyd@hotmail.com,0,0,1,Chrome,Windows,D78533162,54.7,19,14,0,8,7,30,0
201,CASH_IN,168449.62,C1383020806,2280106.3,2448555.93,C2135847581,473142.24,304692.62,0,0,U194921,297,0,BR,0,Carolyn Day,Douglasburgh,bethanymitchell@icloud.com,1,0,0,Opera,Linux,D66674426,329.0,9,8,0,5,1,157,0
397,CASH_OUT,52319.9,C152131825,30159.0,0.0,C56180201,0.0,52319.9,0,0,U146214,577,0,GB,0,Stephanie Todd,Port Kennethfort,lisa19@icloud.com,0,0,0,Samsung Internet,Android,D25535530,49.2,13,16,0,2,1,384,0
301,CASH_IN,184110.57,C755580377,6292088.57,6476199.14,C80892132,3292193.9,3108083.33,0,0,U16247,214,0,FR,0,Brian Bailey,West Michael,tjohnson@outlook.com,0,0,0,Chrome,Linux,D83698349,773.1,13,12,0,9,7,24,1
661,CASH_IN,175501.34,C464641706,198563.0,374064.34,C821472690,0.0,0.0,0,0,U29956,798,0,PH,0,Tiffany Phillips,Grimesville,kwhite@icloud.com,0,0,0,Safari,Linux,D45172485,92.3,13,27,0,3,2,477,0
307,PAYMENT,9767.48,C1142473376,30652.31,20884.84,M929816461,0.0,0.0,0,0,U124234,204,0,VN,0,Sara Harvey,West Ariel,kelseyclark@yahoo.com,0,0,0,Firefox,Linux,D59891413,37.6,19,12,0,4,1,214,0
131,CASH_OUT,343931.35,C1560572730,0.0,0.0,C1572032181,2909862.99,3253794.34,0,0,U56753,218,0,PH,0,David Marquez,Richardville,uhernandez@yahoo.com,0,0,0,Opera,iOS,D44763632,208.7,11,5,0,5,2,115,0
21,PAYMENT,7312.45,C163502801,38770.27,31457.83,M221509524,0.0,0.0,0,0,U78407,170,0,DE,0,Calvin King,Port Bruce,gduke@icloud.com,0,0,0,Edge,Android,D57820303,83.1,21,0,0,10,1,4,1
348,CASH_OUT,532457.21,C173342873,34034.0,0.0,C842736108,537236.59,1069693.8,0,0,U19077,125,0,FR,0,Brenda Sampson,Jeremybury,cathyedwards@proton.me,0,0,0,Samsung Internet,Linux,D22381573,306.1,12,14,0,12,8,42,0
212,TRANSFER,143779.22,C1393606067,0.0,0.0,C1243567669,287174.93,430954.15,0,0,U17970,556,0,PH,0,Holly Haley,Lake Jackchester,garrett47@gmail.com,0,0,0,Opera,Linux,D31723500,175.4,20,8,0,7,3,5,1
20,TRANSFER,359031.35,C1794862813,314981.71,0.0,C2052619908,804921.94,1163953.29,0,0,U84929,3474,0,GB,0,Rebecca Lee,Welchtown,fmitchell@outlook.com,0,1,0,Edge,iOS,D97391511,98.8,20,0,0,7,0,-1,0
182,PAYMENT,1702.91,C1803344068,71338.0,69635.09,M455347968,0.0,0.0,0,0,U12106,121,0,BR,0,Rachel Reed,Middletonmouth,lrobinson@icloud.com,0,0,1,Chrome,Linux,D91677696,166.1,14,7,0,9,3,3,2
281,PAYMENT,8418.52,C1164972373,0.0,0.0,M1956058781,0.0,0.0,0,0,U92174,33,0,PH,0,Jessica Huff,New Ashleyland,jeffrey26@proton.me,0,0,1,Chrome,Android,D44797509,876.6,17,11,0,6,3,47,0
404,PAYMENT,21236.79,C1027848612,0.0,0.0,M330800500,0.0,0.0,0,0,U13507,100,0,GB,0,Kimberly Flores,Lake Lindashire,joseph97@proton.me,0,0,0,Chrome,Windows,D21994430,42.7,20,16,0,6,5,1,1
